,index,_id,detail_url,shop_name,phone,price_range,category,score,address,locatedin,industry_group,reviews_log,digital_presence,contact_date,process_status,reviews_log_norm,score_norm,merchant_rating,tier,channel
773,82618,686a935d911249ca78489426,https://www.google.com/maps/place/abu+salim+yagoona/data=!4m7!3m6!1s0x6b12bdc0bb727c1d:0xe674cfe225e09998!8m2!3d-33.9081889!4d151.0287145!16s%2fg%2f11qg28gpr4!19schijhxxyu8c9emsrmjngjelpdoy?authuser=0&hl=en&rclk=1,abu salim yagoona,+61 2 8102 5252,,grocery store,4.3,"416 hume hwy, yagoona nsw 2199, australia",,Retail,2.302585093,0,,,0.1742509078,0.86,15.63756354,Tier 3,Tele
774,108608,68748aa16f4086cb0b668074,https://www.google.com/maps/place/gorman+-+qvb+upstairs/data=!4m7!3m6!1s0x6b12af4d67efe833:0xac4a58b6702fd3bd!8m2!3d-33.8721139!4d151.206738!16s%2fg%2f11j336zshm!19schijm-jvz02vemsrvdmvclzysqw?authuser=0&hl=en&rclk=1,gorman - qvb upstairs,+61 2 9267 5727,,clothing store,4.4,"queen victoria building, shop 1-027, level 1/455 george st, sydney nsw 2000, australia",,Retail,4.394449155,1,,,0.477006261,0.88,46.91043827,Tier 1,Tele
775,237694,6874ed3a9b43154f61b863c4,https://www.google.com/maps/place/chinese+arts+%26+crafts+exhibition+sales/data=!4m7!3m6!1s0x6b12ba50fd9f06dd:0x828fb3645ec712e3!8m2!3d-33.9101308!4d151.1025382!16s%2fg%2f11c0xvxy60!19schij3qaf_vc6emsr4xlhxmszj4i?authuser=0&hl=en&rclk=1,chinese arts & crafts exhibition sales,+61 7892672,,homewares store,4.7,"n/43 campsie st, campsie nsw 2194, australia",,Retail,1.945910149,0,,,0.1226293657,0.94,12.3440556,Tier 3,Tele
776,99338,68748b31227f08b1a603a357,https://www.google.com/maps/place/burberry+outlet/data=!4m7!3m6!1s0x6b12bb335151f1e3:0x64174624a54aaf17!8m2!3d-33.8557022!4d151.0764936!16s%2fg%2f1q6j43nf7!19schij4_fruto7emsrf69kpsrgf2q?authuser=0&hl=en&rclk=1,burberry outlet,+61 2 9010 0405,,clothing store,3.5,"1-5 underwood avenue, 10 homebush bay dr, homebush nsw 2140, australia",floor 1 · dfo homebush,Retail,4.709530201,0,,,0.5226079209,0.7,39.38255446,Tier 2,Tele
777,27797,686a81f20aa2aa990abef2c6,https://www.google.com/maps/place/tsg+broadway/data=!4m7!3m6!1s0x6b12af325f4c7ad1:0x1717a0e543cd61ff!8m2!3d-33.8843673!4d151.2016772!16s%2fg%2f11j90ljkp3!19schij0xpmxzkvemsr_2hnq-wgfxc?authuser=0&hl=en&rclk=1,tsg broadway,,,tobacco shop,4.4,"shop 2/16-18 broadway, chippendale nsw 2008, australia",,Retail,1.098612289,1,,,0,0.88,13.52,Tier 3,Street
778,139073,6874c124f82928ffb77a57f6,https://www.google.com/maps/place/jim+fruit+market/data=!4m7!3m6!1s0x6b12b1a22a7e9e13:0xfd7f61a294e737d!8m2!3d-33.9253445!4d151.2117366!16s%2fg%2f1tdn8v2p!19schije55-kqkxemsrfxnokrr21w8?authuser=0&hl=en&rclk=1,jim fruit market,+61 2 9667 1619,,fruit and vegetable store,3.8,"shop 5/19a evans ave, eastlakes nsw 2018, australia",located in: eastlakes shopping centre,Retail,1.098612289,1,,,0,0.76,13.04,Tier 3,Tele
779,132894,68699b9292b7113522f6506a,https://www.google.com/maps/place/doonside+auto+parts/data=!4m7!3m6!1s0x6b129982f54d28f9:0x1dafd1dd77f19!8m2!3d-33.7626877!4d150.8697294!16s%2fg%2f1tf6mbxd!19schij-shn9ykzemsrgx_xhf3aaqa?authuser=0&hl=en&rclk=1,doonside auto parts,+61 2 9622 1100,,auto parts store,4.9,"1/21-29 hill end rd, doonside nsw 2767, australia",,Retail,2.079441542,1,,,0.1419553557,0.98,23.8568749,Tier 3,Tele
780,65035,6874fb5cfc6904a3332f9bba,https://www.google.com/maps/place/moruya+mitre+10/data=!4m7!3m6!1s0x6b15f117f8a2ff3d:0xfc7e1c23ac1d5dff!8m2!3d-35.9104177!4d150.0839787!16s%2fg%2f1hc2pph7v!19schijpf-i-bfxfwsr_10drcmcfvw?authuser=0&hl=en&rclk=1,moruya mitre 10,+61 2 4474 4099,,hardware store,4.8,"80 queen st, moruya nsw 2537, australia",,Retail,3.555348061,0,,,0.3555632129,0.96,28.7294249,Tier 2,Tele
781,218669,686a186d16a5cff79445b4eb,https://www.google.com/maps/place/continental+express/data=!4m7!3m6!1s0x6b1288aa08e28b21:0x36d81b3c410fec87!8m2!3d-33.7507988!4d150.6699719!16s%2fg%2f1tf160cq!19schijiyvickqiemsrh-wpqtwb2dy?authuser=0&hl=en&rclk=1,continental express,+61 449 556 205,,supermarket,4.4,"unit 1/31 sheppard rd, emu plains nsw 2750, australia",,Retail,3.258096538,0,,,0.3125420187,0.88,25.39794131,Tier 3,Tele
782,90273,68747f97de0ce96db5d244d2,https://www.google.com/maps/place/bromeat/data=!4m7!3m6!1s0x6b12a50e0d1a7b6d:0x56b2656c241c3450!8m2!3d-33.8185118!4d151.0942438!16s%2fg%2f11ll8x8k8n!19schijbxsadq6lemsrudqcjgxlsly?authuser=0&hl=en&rclk=1,bromeat,+61 2 8591 8940,,butcher shop,4.7,"33 nancarrow ave, meadowbank nsw 2114, australia",,Retail,3.401197382,0,,,0.3332529947,0.94,27.08770963,Tier 3,Tele
783,108936,686a1a545c450590fc97cf63,https://www.google.com/maps/place/subway/data=!4m7!3m6!1s0x6b12ae38851e0e49:0xd733ac2edfa4ae37!8m2!3d-33.8674254!4d151.2020462!16s%2fg%2f11yx72n3g!19schijsq4ehtiuemsrn66k3y6sm9c?authuser=0&hl=en&rclk=1,subway,+61 2 9279 1436,a$1–20,sandwich shop,3.4,"17/28a lime st, sydney nsw 2000, australia",,Retail,2.397895273,0,,,0.188045144,0.68,15.88316008,Tier 3,Tele
784,98919,68748726a9d63ff70868a18e,https://www.google.com/maps/place/luxo+living+furniture+online/data=!4m7!3m6!1s0x6b12a277fb3da3a5:0xc28557a6ad570678!8m2!3d-33.8387659!4d150.8875988!16s%2fg%2f1vhq3v_w!19schijpam9-3eiemsreazxrazxhci?authuser=0&hl=en&rclk=1,luxo living furniture online,+61 2 8999 1114,,furniture store,4.2,"160 newton rd, wetherill park nsw 2164, australia",,Retail,4.007333185,0,,,0.4209789912,0.84,32.82852939,Tier 2,Tele
785,102658,68748af2404f6ac4795301d1,https://www.google.com/maps/place/industrie+clothing/data=!4m7!3m6!1s0x6b12b033d7fde1d1:0xe226e3ca49deddc7!8m2!3d-33.895516!4d151.1811701!16s%2fg%2f1thl5lb_!19schij0eh91zowemsrx93escrjjui?authuser=0&hl=en&rclk=1,industrie clothing,+61 2 9139 1328,,clothing store,3.3,"237 king st, newtown nsw 2042, australia",,Retail,4.9698133,0,,,0.5602786772,0.66,41.85950741,Tier 1,Tele
786,9400,687548b6905d3c1217160366,https://www.google.com/maps/place/jimmy+choo/data=!4m7!3m6!1s0x6b12af6727fcf9ff:0x2832122cc5259e36!8m2!3d-33.8681702!4d151.2096628!16s%2fg%2f11ghqc0zmx!19schij__n8j2evemsrnp4lxswsmig?authuser=0&hl=en&rclk=1,jimmy choo,,,shoe shop,3.1,"david jones (elizabeth street), 86 - 108 castlereagh street nsw, sydney nsw 2000, australia",,Retail,5.620400866,0,,,0.6544381745,0.62,48.29067222,Tier 1,Street
787,115907,687491a7ccd653e5965941eb,https://www.google.com/maps/place/the+body+shop/data=!4m7!3m6!1s0x6ad64ee54336bccd:0x374d6c79a46bc43e!8m2!3d-33.7968451!4d151.182824!16s%2fg%2f1pv0_mfwm!19schijzbw2q-vo1morpsrrphlsttc?authuser=0&hl=en&rclk=1,the body shop,+61 2 9412 2790,,beauty supply store,4.2,"shop 466/1 anderson st, chatswood nsw 2067, australia",floor 4 · westfield chatswood,Retail,7.184629153,0,,,0.8808288355,0.84,65.01801848,Tier 1,Tele
788,184396,6874ecf5eb8e78bc8ee86587,https://www.google.com/maps/place/clearance+furniture+warehouse/data=!4m7!3m6!1s0x6b128fbd84e7c371:0x9c550547069bdab9!8m2!3d-33.7635507!4d150.6830422!16s%2fg%2f11q22c8dcw!19schijccpnhl2pemsrudqbbkcfvzw?authuser=0&hl=en&rclk=1,clearance furniture warehouse,+61 411 325 876,,furniture store,4.8,"70 mulgoa rd, jamisontown nsw 2750, australia",,Retail,3.091042453,0,,,0.2883642916,0.96,24.02550041,Tier 3,Tele
789,123896,686a1b245c450590fc97cfb2,https://www.google.com/maps/place/brooklyn+fine+meats/data=!4m7!3m6!1s0x6b12c74e9ed779cf:0x2f30c8390e1bdc5b!8m2!3d-34.0355512!4d151.1006368!16s%2fg%2f11l1ychqlq!19schijz3nxnk7hemsrw9wbdjnimc8?authuser=0&hl=en&rclk=1,brooklyn fine meats,+61 2 9531 1934,,butcher shop,4.8,"westfield miranda shopping centre, shop 2076/600 kingsway, miranda nsw 2228, australia",,Retail,1.098612289,0,,,0,0.96,3.84,Tier 3,Tele
790,168529,6874fb25345d09af0b001b6c,https://www.google.com/maps/place/peters+mitre+10+brighton/data=!4m7!3m6!1s0x6ad668c4b8f86533:0xbed033df7e84de1d!8m2!3d-37.9031702!4d144.9930575!16s%2fg%2f12hpc_hbq!19schijm2x4umro1morhd6eft8z0l4?authuser=0&hl=en&rclk=1,peters mitre 10 brighton,+61 3 9596 2888,,hardware store,3.5,"343 new st, brighton vic 3186, australia",,Retail,1.098612289,1,,,0,0.7,12.8,Tier 3,Tele
791,103903,687512ccd781998b5711b298,https://www.google.com/maps/place/goldmark+brookvale/data=!4m7!3m6!1s0x6b12ab0a8dd5b697:0x9bb23890897bfbdc!8m2!3d-33.7667654!4d151.265237!16s%2fg%2f11tx73qc6r!19schijl7bvjqqremsr3pt7iza4sps?authuser=0&hl=en&rclk=1,goldmark brookvale,+61 2 9170 3676,,jewelry store,4.2,"sh 1128 westfield warringah mall, old pittwater rd, brookvale nsw 2100, australia",located in: westfield warringah mall,Retail,1.098612289,0,,,0,0.84,3.36,Tier 3,Tele
792,107690,68748b66f42cf5e9b51626b6,https://www.google.com/maps/place/lush+cosmetics+qvb/data=!4m7!3m6!1s0x6b12ae3effffffff:0x4d883b0c89e0ddb7!8m2!3d-33.8721139!4d151.206738!16s%2fg%2f12626ksbc!19schij_____z6uemsrt93giqw7ie0?authuser=0&hl=en&rclk=1,lush cosmetics qvb,+61 2 9261 2652,,cosmetics store,4.6,"queen victoria building, shop 70, lower ground floor/455 george st, sydney nsw 2000, australia",floor b1 · queen victoria building,Retail,4.290459441,1,,,0.4619558363,0.92,46.01690854,Tier 1,Tele
793,76972,686a1afaa769f1a982af8a43,https://www.google.com/maps/place/stateside+sports+merrylands/data=!4m7!3m6!1s0x6b12bdfa3c7be179:0x7969633528d7a86a!8m2!3d-33.8343018!4d150.9880169!16s%2fg%2f11f78l80gx!19schijeef7ppq9emsraqjxkdvjaxk?authuser=0&hl=en&rclk=1,stateside sports merrylands,+61 2 7804 6990,,clothing store,4.4,"stockland merrylands, shop 2055, 191/201 pitt st, merrylands nsw 2160, australia",,Retail,5.424950017,1,,,0.6261505856,0.88,57.35054099,Tier 1,Tele
794,167606,68748cb89c5069b8f293ec3e,https://www.google.com/maps/place/palermo+perfumes+pitt+street/data=!4m7!3m6!1s0x6b12af910d8b3753:0x9d8051d225508d11!8m2!3d-33.8701858!4d151.2081557!16s%2fg%2f11ycflzq2j!19schijuzeldzgvemsrey1qjdjrgj0?authuser=0&hl=en&rclk=1,palermo perfumes pitt street,+61 3 9088 6677,,perfume store,4.5,"5050 pitt st, sydney nsw 2000, australia",,Retail,2.708050201,0,,,0.2329338472,0.9,19.9053693,Tier 3,Tele
795,145134,68748cbb8cb06f907b4b7fab,https://www.google.com/maps/place/spendless+shoes/data=!4m7!3m6!1s0x6b1297d4b4307cd3:0xbe81b8a771f96f07!8m2!3d-33.8598495!4d150.8984516!16s%2fg%2f1hhxmgjbw!19schij03wwtnsxemsrb2_5cae4gb4?authuser=0&hl=en&rclk=1,spendless shoes,+61 2 9725 1154,,shoe shop,2.8,"stockland wetherill park, shop 93/561-583 polding st, wetherill park nsw 2165, australia",located in: stockland wetherill park,Retail,2.63905733,0,,,0.2229485133,0.56,17.84639593,Tier 3,Tele
796,138274,68748af2404f6ac47953020b,https://www.google.com/maps/place/vinnies+glebe/data=!4m7!3m6!1s0x6b12ae2b2228843d:0xc776a192e15b466d!8m2!3d-33.879792!4d151.1871926!16s%2fg%2f1vc_qhxf!19schijpyqoiiuuemsrbuzb4zkhdsc?authuser=0&hl=en&rclk=1,vinnies glebe,+61 2 9660 6685,,thrift store,3.7,"223 glebe point rd, glebe nsw 2037, australia",,Retail,1.791759469,1,,,0.1003191476,0.74,19.98234033,Tier 3,Tele
797,116892,686a16dfc88f2e47da57665b,https://www.google.com/maps/place/chatswood+chase/data=!4m7!3m6!1s0x6b12a8d630a6634f:0x5e3fad3f35dbe75e!8m2!3d-33.7942587!4d151.1861126!16s%2fm%2f02p93cl!19schijt2ommnaoemsrxufbnt-tp14?authuser=0&hl=en&rclk=1,chatswood chase,+61 2 9422 5300,,shopping mall,4.2,"345 victoria ave, chatswood nsw 2067, australia",,Retail,5.056245805,1,,,0.5727880483,0.84,53.45516338,Tier 1,Tele
798,74842,686abcc65c450590fc983b2b,https://www.google.com/maps/place/hessions+auto+parts+%26+accessories/data=!4m7!3m6!1s0x6b9bdc0832fcfe3d:0xbb90fd3f215b8c2a!8m2!3d-29.688345!4d152.935154!16s%2fg%2f1hc4hbl36!19schijpf78mgjcm2srkoxbit_9kls?authuser=0&hl=en&rclk=1,hessions auto parts & accessories,+61 2 6642 3085,,auto parts store,4.1,"117 prince st, grafton nsw 2460, australia",,Retail,5.123963979,0,,,0.5825888954,0.82,44.06122268,Tier 1,Tele
799,159042,6874b23bf0347a2d25124ee7,https://www.google.com/maps/place/dulux+trade+centre+castle+hill/data=!4m7!3m6!1s0x6b12a193f6b8b58f:0xec774810fd230561!8m2!3d-33.7340643!4d150.9826121!16s%2fg%2f1tg6vvl4!19schijj7w49pohemsryquj_rbid-w?authuser=0&hl=en&rclk=1,dulux trade centre castle hill,+61 2 9894 5966,,paint store,4.4,"unit f/2 packard ave, castle hill nsw 2154, australia",,Retail,1.791759469,0,,,0.1003191476,0.88,10.54234033,Tier 3,Tele
800,126344,686a1cd1ab7ddaa0c9b98b48,https://www.google.com/maps/place/fruitologist/data=!4m7!3m6!1s0x6b12afc11eff9ffb:0x24cc0f9d21fd2e9a!8m2!3d-33.8613549!4d151.1680686!16s%2fg%2f11cp7c_7w2!19schij-5__hsgvemsrmi79iz0pzcq?authuser=0&hl=en&rclk=1,fruitologist,+61 2 9555 1612,,gourmet grocery store,4.4,"shop 2c/2 nagurra pl, rozelle nsw 2039, australia",,Retail,1.791759469,1,,,0.1003191476,0.88,20.54234033,Tier 3,Tele
801,124470,68748cc897a1665f4ea4947b,https://www.google.com/maps/place/brando+shoes/data=!4m7!3m6!1s0x6b12af8bdaca3297:0x663f7cfbadcb9fdb!8m2!3d-33.8983958!4d151.1995441!16s%2fg%2f11ft8gv79j!19schijlzlk2ouvemsr25_lrft8p2y?authuser=0&hl=en&rclk=1,brando shoes,+61 2 9539 5884,,shoe shop,3.4,"110 botany rd, alexandria nsw 2015, australia",,Retail,1.098612289,0,,,0,0.68,2.72,Tier 3,Tele
802,166986,68749ca6af9fdd5975f44685,https://www.google.com/maps/place/jaycar+electronics+north+clyde/data=!4m7!3m6!1s0x6ad610285a833ddf:0x8fd7e77fd0e1d017!8m2!3d-38.0913835!4d145.3430688!16s%2fg%2f11f4_6bgf1!19schij3z2dwigq1morf9dh0h_n148?authuser=0&hl=en&rclk=1,jaycar electronics north clyde,+61 3 5996 9600,,electrical supply store,4.4,"shop 3/9 matterhorn dr, clyde north vic 3978, australia",,Retail,2.48490665,0,,,0.2006382951,0.88,17.56468066,Tier 3,Tele
803,75672,6874c1c40dfe6f93012c8002,https://www.google.com/maps/place/powerhouse+supplements/data=!4m7!3m6!1s0x6b129b33ffeab3ad:0x4643bb567736a03a!8m2!3d-33.7805039!4d150.81311!16s%2fg%2f11r9f2dxr9!19schijrbpq_zobemsroqa2d1a7q0y?authuser=0&hl=en&rclk=1,powerhouse supplements,+61 2 7204 6100,,vitamin & supplements store,4.9,"unit 18/11 john hines ave, minchinbury nsw 2770, australia",located in: great western centre minchinbury,Retail,5.247024072,0,,,0.6003993748,0.98,45.94795624,Tier 1,Tele
804,124616,68748bb8227f08b1a603a3c1,https://www.google.com/maps/place/peter+jackson+miranda/data=!4m7!3m6!1s0x6b12c78358b2c9ff:0x3390e44d47794b04!8m2!3d-34.035399!4d151.1019846!16s%2fg%2f11bw5vlj86!19schij_8mywiphemsrbet5r03kkdm?authuser=0&hl=en&rclk=1,peter jackson miranda,+61 2 9540 4737,,men's clothing store,4.4,"600-634 kingsway, miranda nsw 2228, australia",floor 2 · westfield miranda,Retail,2.397895273,0,,,0.188045144,0.88,16.68316008,Tier 3,Tele
805,92159,68754891aeaa8d97a35d7a7d,https://www.google.com/maps/place/shoes+%26+sox+myer+bankstown/data=!4m7!3m6!1s0x6b12bd93109f70e5:0xb408b4979f8475b7!8m2!3d-33.916306!4d151.039589!16s%2fg%2f11f6l0xdg1!19schij5xcfejo9emsrt3wen5e0clq?authuser=0&hl=en&rclk=1,shoes & sox myer bankstown,+61 2 8707 3700,,shoe shop,4.3,"bankstown central, north terrace, bankstown nsw 2200, australia",located in: bankstown central,Retail,7.24636808,0,,,0.8897643065,0.86,65.72350146,Tier 1,Tele
806,43785,6874ecd149ab7506ca165d4d,https://www.google.com/maps/place/king+living+castle+hill+nsw/data=!4m7!3m6!1s0x6b12a1c080dd7691:0xb5929b289843930b!8m2!3d-33.7264374!4d150.9766815!16s%2fg%2f1td483kr!19schijkxbdgmchemsrc5ndmcibkru?authuser=0&hl=en&rclk=1,king living castle hill nsw,+61 1300 135 464,,furniture store,4.2,"shop 19/20a, homeco, 18 victoria ave, castle hill nsw 2154, australia",,Retail,3.80666249,0,,,0.3919359342,0.84,30.79551539,Tier 2,Tele
807,205002,68754c36c126727f6bba0096,https://www.google.com/maps/place/nazar+kebab+manufacturing/data=!4m7!3m6!1s0x6b12bda677d73273:0xd65004d89290bc7b!8m2!3d-33.8444512!4d150.9446382!16s%2fg%2f11_qfycr0!19schijczlxd6a9emsre7yqktgeuny?authuser=0&hl=en&rclk=1,nazar kebab manufacturing,+61 424 761 982,,kebab shop,4.4,"unit 15/8/10 britton st, smithfield nsw 2164, australia",,Retail,2.302585093,1,,,0.1742509078,0.88,25.71756354,Tier 3,Tele
808,69669,68747fa5fcad37747de42f5a,https://www.google.com/maps/place/thirlmere+meats/data=!4m7!3m6!1s0x6b12555b687ee955:0xe94eefb66e2f284a!8m2!3d-34.2031781!4d150.5709586!16s%2fg%2f1tjkfysg!19schijvel-aftvemsrsigvbrbvtuk?authuser=0&hl=en&rclk=1,thirlmere meats,+61 2 4681 8402,,butcher shop,4.9,"4/83-87 westbourne ave, thirlmere nsw 2572, australia",,Retail,3.63758616,1,,,0.3674655276,0.98,39.64258693,Tier 2,Tele
809,177829,686a31b9ab7ddaa0c9b99aa7,https://www.google.com/maps/place/lakemba+mobile+house/data=!4m7!3m6!1s0x6b12bbc6997dc7e5:0x52918808a78e7b30!8m2!3d-33.9218991!4d151.0778601!16s%2fg%2f11g0g2b4nz!19schij5cd9mca7emsrmhuopwiikvi?authuser=0&hl=en&rclk=1,lakemba mobile house,+61 405 764 278,,cell phone store,3.4,"118 haldon st, lakemba nsw 2195, australia",,Retail,2.63905733,0,,,0.2229485133,0.68,18.32639593,Tier 3,Tele
810,139935,686999f00aa2aa990abe4f22,https://www.google.com/maps/place/australian+native+landscapes/data=!4m7!3m6!1s0x6b129886df51e551:0x9d71aa098e5fedfa!8m2!3d-33.7785629!4d150.9472509!16s%2fg%2f1td6gmtm!19schijuevr34ayemsr-u1fjgmqcz0?authuser=0&hl=en&rclk=1,australian native landscapes,+61 2 9674 4899,,landscaping supply store,4.2,"4-6 tollis pl, seven hills nsw 2147, australia",,Retail,3.63758616,1,,,0.3674655276,0.84,39.08258693,Tier 2,Tele
811,85936,686a8a37489472420481c9c4,https://www.google.com/maps/place/coles+broadway/data=!4m7!3m6!1s0x6b12ae27d5e8ce93:0xf73a173a1df56473!8m2!3d-33.8837232!4d151.1933154!16s%2fg%2f1tjhxtm8!19schijk87o1seuemsrc2t1htoxovc?authuser=0&hl=en&rclk=1,coles broadway,+61 2 8333 9200,,supermarket,4.2,"broadway st & bay st, broadway, nsw 2007, australia",,Retail,3.36729583,1,,,0.3283464253,0.84,36.34424977,Tier 2,Tele
812,11433,68748a66d781998b57114569,https://www.google.com/maps/place/muze/data=!4m7!3m6!1s0x6b12efaba48af6e1:0x23b4c5cdc0261f88!8m2!3d-34.0688709!4d150.8108809!16s%2fg%2f11q7wtr8x9!19schij4fakpkvvemsrib8mwm3ftcm?authuser=0&hl=en&rclk=1,muze,,,clothing store,4.2,"u36a, 271 queen st, campbelltown nsw 2560, australia",floor 0 · campbelltown mall,Retail,1.945910149,0,,,0.1226293657,0.84,11.9440556,Tier 3,Street
813,235331,686a897392b7113522f6f781,https://www.google.com/maps/place/miski+convenience/data=!4m7!3m6!1s0x6b12b951b0d9deb7:0x7f5771ad380b3c14!8m2!3d-33.9784389!4d151.1115164!16s%2fg%2f11h48wpm3g!19schijt97zsfg5emsrfdwlok1xv38?authuser=0&hl=en&rclk=1,miski convenience,+61 493 531 230,,convenience store,4.2,"66 blakesley rd, south hurstville nsw 2221, australia",,Retail,7.781973234,0,,,0.9672824066,0.84,71.06976846,Tier 1,Tele
814,108090,686a1bc7ab7ddaa0c9b98ad9,https://www.google.com/maps/place/speed+bar+espresso/data=!4m7!3m6!1s0x6b12ae3e72f447c3:0x35cf9df2cc0c2625!8m2!3d-33.8733437!4d151.2089192!16s%2fg%2f1thxl6k_!19schijw0f0cj6uemsrjsymzpkdzzu?authuser=0&hl=en&rclk=1,speed bar espresso,+61 2 9264 4668,a$1–20,coffee shop,4.7,"1/27 park st, sydney nsw 2000, australia",,Retail,1.609437912,0,,,0.07393176019,0.94,8.935223213,Tier 3,Tele
815,67793,6874869153ffbb1efc159b79,https://www.google.com/maps/place/eb+games+campbelltown/data=!4m7!3m6!1s0x6b12ee54487c0403:0xb1ce51be7d0df7ac!8m2!3d-34.0692921!4d150.8106237!16s%2fg%2f11bxfqm9zs!19schijawr8sftuemsrrpcnfb5rzre?authuser=0&hl=en&rclk=1,eb games campbelltown,+61 2 4628 3066,,video game store,4.4,"271 queen st, campbelltown nsw 2560, australia",floor g · campbelltown mall,Retail,2.197224577,1,,,0.159002087,0.88,24.65014609,Tier 3,Tele
816,184684,6869a6b516a5cff794455fd4,https://www.google.com/maps/place/mustang+mania/data=!4m7!3m6!1s0x6b12a3d1c24540f9:0xb88b7ea8a102579e!8m2!3d-33.8297708!4d151.0093408!16s%2fg%2f11rj63n_y5!19schij-ubfwtgjemsrnlccoah-i7g?authuser=0&hl=en&rclk=1,mustang mania,+61 411 457 907,,auto parts store,4.5,"172 parramatta rd, granville nsw 2142, australia",,Retail,2.48490665,0,,,0.2006382951,0.9,17.64468066,Tier 3,Tele
817,167186,68748a944cfe0ef9ece2d824,https://www.google.com/maps/place/decathlon+box+hill/data=!4m7!3m6!1s0x6ad6415d0db6c793:0xd20935ba49bdc0c7!8m2!3d-37.8372554!4d145.1335375!16s%2fg%2f11f6cyngh9!19schijk8e2dv1b1morx8c9sbo1cdi?authuser=0&hl=en&rclk=1,decathlon box hill,+61 3 7067 5243,,sporting goods store,4.6,"249 middleborough rd, box hill south vic 3128, australia",,Retail,1.386294361,0,,,0.04163620813,0.92,6.594534569,Tier 3,Tele
818,171173,68748a95de0ce96db5d24e3c,https://www.google.com/maps/place/moya+sydney/data=!4m7!3m6!1s0x6b12a949906b87b1:0x4d777c43c45d5788!8m2!3d-33.8022804!4d151.2121338!16s%2fg%2f1ptx3f8fc!19schijsydrkempemsrifddxen8d00?authuser=0&hl=en&rclk=1,moya sydney,+61 401 793 549,,clothing store,4.6,"83 edinburgh rd, castlecrag nsw 2068, australia",,Retail,2.890371758,0,,,0.2593212346,0.92,21.83248642,Tier 3,Tele
819,148022,68747b678c9b327fe5231a7f,https://www.google.com/maps/place/kwik+kopy+auburn/data=!4m7!3m6!1s0x6b12a351b6dc7073:0xf2fb3723025a666f!8m2!3d-33.83812!4d151.037498!16s%2fg%2f1tgyww81!19schijc3dctlgjemsrb2zaaim3-_i?authuser=0&hl=en&rclk=1,kwik kopy auburn,+61 2 9748 1543,,print shop,4.9,"unit 10/20 stubbs st, silverwater nsw 2128, australia",,Retail,2.564949357,0,,,0.2122228711,0.98,18.77560098,Tier 3,Tele
820,126014,6874849e4f66e0cc53160365,https://www.google.com/maps/place/mitre+10/data=!4m7!3m6!1s0x6b12b100580b3e41:0x904a578513d3295e!8m2!3d-33.8827887!4d151.174694!16s%2fg%2f11y3s0s4l0!19schijqt4lwacxemsrxinte4vxspa?authuser=0&hl=en&rclk=1,mitre 10,+61 2 9552 2910,,hardware store,4.1,"taylor street &, booth st, annandale nsw 2038, australia",,Retail,1.791759469,0,,,0.1003191476,0.82,10.30234033,Tier 3,Tele
821,238123,6874c2418beaeb666ca8e2d2,https://www.google.com/maps/place/pop+phones+munno+para/data=!4m7!3m6!1s0x6ab0addb7d8522fd:0xb6267574e257aa9a!8m2!3d-34.6885391!4d138.6880032!16s%2fg%2f11lq6qj64c!19schij_skffdutsgormqpx4nr1jry?authuser=0&hl=en&rclk=1,pop phones munno para,+61 8 8482 6720,,cell phone store,4.6,"munno para shopping centre, shop 24a/600 main n rd, smithfield sa 5114, australia",located in: munno para shopping,Retail,1.098612289,1,,,0,0.92,13.68,Tier 3,Tele
822,3104,6874cc807f12364de73fbe7d,https://www.google.com/maps/place/keebd/data=!4m7!3m6!1s0x4931e48ade92d1b1:0x825690086a155cf8!8m2!3d-33.7370584!4d150.6893337!16s%2fg%2f11rty6ycdg!19schijsdgs3orkmukr-fwvagiqvoi?authuser=0&hl=en&rclk=1,keebd,,,computer accessories store,3.9,"unit 30, 37/47 borec rd, penrith nsw 2750, australia",located in: penrith valley industrial centre,Retail,1.098612289,0,,,0,0.78,3.12,Tier 3,Street
823,70365,6869bf9cc88f2e47da572377,https://www.google.com/maps/place/specialised+brake+%26+clutch+services/data=!4m7!3m6!1s0x6b1285effd7d68bd:0xd9f969f9292e98ec!8m2!3d-33.7449774!4d150.6869897!16s%2fg%2f1tf9szy8!19schijvwh9_e-femsr7jgukflp-dk?authuser=0&hl=en&rclk=1,specialised brake & clutch services,+61 2 4722 2730,,brake shop,4.2,"1/36 peachtree rd, penrith nsw 2750, australia",,Retail,3.295836866,1,,,0.318004174,0.84,35.62029218,Tier 2,Tele
